,HomePlanet,CryoSleep,Destination,Age,Travel company,VIP,RoomService,FoodCourt,Travel Outcome,Cols,P_S
2799,0,0,0,38.0,0,0,0.0,3331.0,0,6,0
2800,0,0,2,19.0,1,0,0.0,329.0,1,6,0
2801,2,1,0,33.0,0,0,0.0,0.0,1,1,0
2802,1,0,0,19.0,0,0,0.0,0.0,1,1,0
2803,1,0,0,31.0,0,0,2.0,788.0,1,3,1
2804,1,0,0,43.0,0,0,45.0,8.0,1,3,1
2805,1,1,0,22.0,1,0,0.0,0.0,0,3,0
2806,1,1,0,24.0,0,0,0.0,0.0,1,3,0
2807,0,0,2,21.0,1,0,0.0,878.0,1,6,0
2808,0,0,0,14.0,0,0,0.0,0.0,1,6,0
2809,0,0,2,30.0,1,0,728.0,2551.0,1,0,0
2810,0,1,0,22.0,1,0,0.0,0.0,1,0,0
2811,1,0,0,11.0,1,0,0.0,0.0,0,3,1
2812,1,1,0,4.0,0,0,0.0,0.0,1,3,1
2813,1,0,0,0.0,1,0,0.0,0.0,1,3,1
2814,1,0,0,30.0,1,0,479.0,12.0,0,1,1
2815,1,0,1,21.0,0,0,0.0,27.0,0,3,1
2816,0,0,0,40.0,0,0,0.0,0.0,0,1,1
2817,1,0,1,57.0,1,0,506.0,0.0,0,1,0
2818,2,0,0,35.0,1,0,1228.0,0.0,1,1,1
2819,0,0,0,32.0,0,0,0.0,0.0,1,2,1
2820,2,0,0,32.0,1,0,2616.0,0.0,0,1,1
2821,1,0,0,30.0,1,0,0.0,0.0,0,1,1
2822,1,0,0,69.0,0,0,577.0,139.0,1,1,0
2823,1,1,0,21.0,0,0,0.0,0.0,1,3,1
2824,2,1,1,17.0,1,0,0.0,458.07720329024676,1,4,0
2825,2,0,0,16.0,1,0,995.0,0.0,1,4,0
2826,2,1,0,25.0,0,0,0.0,0.0,1,4,1
2827,0,0,0,25.0,1,0,1586.0,2342.0,0,4,0
2828,0,0,2,52.0,1,0,0.0,2.0,0,1,1
2829,1,0,0,13.0,0,0,578.0,77.0,1,1,1
2830,1,0,0,37.0,0,0,1086.0,0.0,0,1,0
2831,2,0,0,13.0,0,0,760.0,2.0,1,1,1
2832,2,0,0,45.0,1,0,3309.0,0.0,0,5,1
2833,2,0,0,55.0,1,0,0.0,0.0,0,4,1
2834,1,0,0,22.0,0,0,664.0,0.0,1,1,0
2835,1,0,0,39.0,0,0,0.0,0.0,1,3,0
2836,2,0,0,35.0,1,0,741.0,0.0,1,5,1
2837,1,1,1,19.0,1,0,0.0,0.0,1,3,0
2838,1,1,0,7.0,0,0,0.0,0.0,0,3,0
2839,1,0,0,19.0,1,0,1.0,0.0,1,4,0
2840,1,1,0,21.0,0,0,0.0,0.0,1,3,1
2841,0,0,2,37.0,1,0,0.0,2065.0,0,5,0
2842,1,0,0,35.0,0,0,1609.0,0.0,1,4,0
2843,1,1,0,22.0,1,0,0.0,0.0,0,3,1
2844,1,0,0,62.0,1,0,379.0,453.0,1,3,0
2845,1,1,0,41.0,1,0,0.0,0.0,1,3,0
2846,0,1,0,16.0,1,0,224.687617481203,0.0,1,0,1
2847,0,0,0,26.0,1,0,0.0,458.07720329024676,0,0,1
2848,2,1,0,36.0,1,0,0.0,0.0,0,1,0
2849,1,1,1,28.82793046746535,0,0,0.0,0.0,0,3,0
2850,1,0,2,22.0,1,0,35.0,0.0,0,1,0
2851,1,0,0,40.0,0,0,0.0,0.0,1,1,1
2852,0,0,2,50.0,1,0,0.0,1547.0,0,6,1
2853,0,1,0,57.0,1,0,0.0,0.0,1,6,1
2854,1,0,1,15.0,0,0,1.0,30.0,1,3,0
2855,0,0,2,23.0,0,0,0.0,587.0,0,5,1
2856,2,1,2,60.0,0,0,0.0,0.0,0,5,1
2857,1,0,0,73.0,1,0,0.0,0.0,1,3,0
2858,1,0,0,35.0,1,0,0.0,0.0,0,3,0
2859,0,0,0,28.0,1,0,0.0,0.0,1,2,0
2860,0,0,0,27.0,1,1,0.0,6013.0,1,0,1
2861,0,0,0,14.0,0,0,0.0,946.0,0,1,1
2862,0,1,0,26.0,0,0,224.687617481203,0.0,1,5,1
2863,1,0,0,22.0,0,0,224.687617481203,0.0,1,3,0
2864,2,0,2,22.0,1,0,2229.0,0.0,1,4,0
2865,2,0,1,71.0,1,0,924.0,1284.0,0,1,1
2866,2,0,2,25.0,0,0,5.0,1.0,0,5,1
2867,2,1,0,27.0,1,0,0.0,0.0,1,4,1
2868,1,0,0,1.0,1,0,0.0,0.0,1,3,1
2869,1,0,0,52.0,1,0,809.0,0.0,1,1,1
2870,1,1,0,0.0,1,0,0.0,0.0,1,3,1
2871,0,1,2,30.0,0,0,0.0,0.0,0,0,0
2872,0,0,0,52.0,1,1,0.0,7452.0,1,0,0
2873,1,0,0,12.0,0,0,0.0,0.0,0,3,0
2874,1,1,0,22.0,1,0,0.0,458.07720329024676,1,3,0
2875,1,0,0,24.0,0,0,520.0,0.0,1,3,0
2876,2,0,0,22.0,0,0,1173.0,0.0,1,5,0
2877,1,1,1,15.0,1,0,0.0,0.0,1,3,1
2878,2,1,0,21.0,0,0,224.687617481203,0.0,0,5,0
2879,2,1,2,56.0,1,0,0.0,0.0,1,5,0
2880,2,0,0,50.0,0,0,1598.0,0.0,0,5,0
2881,1,0,0,20.0,1,0,127.0,0.0,0,1,0
2882,1,0,0,32.0,0,0,0.0,0.0,1,1,0
2883,1,1,0,28.0,0,0,0.0,0.0,1,3,0
2884,1,0,0,74.0,1,0,571.0,0.0,0,3,1
2885,2,1,0,25.0,1,0,0.0,0.0,0,4,1
2886,2,0,0,31.0,0,0,691.0,3.0,1,4,1
2887,1,1,1,6.0,0,0,0.0,0.0,0,3,1
2888,1,1,0,17.0,0,0,0.0,0.0,0,3,0
2889,2,1,0,12.0,0,0,0.0,0.0,1,1,0
2890,2,0,0,47.0,1,0,1130.0,8.0,0,1,0
2891,2,1,0,46.0,1,0,0.0,0.0,1,1,0
2892,0,0,2,31.0,0,0,139.0,4018.0,0,0,1
2893,0,0,0,36.0,0,0,0.0,0.0,1,0,1
2894,1,0,2,15.0,1,0,62.0,57.0,1,3,0
2895,2,0,0,38.0,1,0,886.0,0.0,1,1,1
2896,1,1,2,48.0,0,0,0.0,0.0,1,3,1
2897,1,1,0,21.0,0,0,0.0,0.0,0,3,1
2898,1,1,0,4.0,0,0,0.0,0.0,1,3,1
2899,2,1,0,31.0,1,0,0.0,0.0,1,1,0
2900,1,0,1,31.0,0,0,0.0,140.0,0,3,0
2901,0,0,1,62.0,0,1,0.0,4513.0,0,6,1
2902,1,1,0,29.0,0,0,0.0,0.0,1,3,0
2903,1,0,0,30.0,0,0,0.0,4.0,1,1,1
2904,2,0,0,26.0,1,0,912.0,0.0,1,4,1
2905,2,0,0,43.0,0,0,33.0,1117.0,1,1,1
2906,2,0,0,32.0,1,0,1087.0,0.0,1,1,1
2907,2,1,2,24.0,1,0,0.0,0.0,1,1,1
2908,2,1,0,49.0,0,0,0.0,0.0,0,1,0
2909,1,0,0,21.0,0,0,17.0,427.0,1,1,1
2910,1,0,0,18.0,0,0,0.0,730.0,1,3,1
2911,1,1,0,18.0,1,0,0.0,0.0,1,3,1
2912,1,1,0,14.0,1,0,0.0,0.0,0,3,1
2913,2,0,0,21.0,0,0,1507.0,458.07720329024676,1,5,0
2914,2,1,2,25.0,0,0,0.0,0.0,1,1,0
2915,0,0,2,56.0,0,0,0.0,323.0,1,4,1
2916,1,0,0,0.0,1,0,0.0,0.0,1,3,1
2917,1,0,0,55.0,0,0,0.0,0.0,0,1,1
2918,1,1,0,14.0,1,0,0.0,0.0,1,3,1
2919,2,0,0,13.0,0,0,1007.0,0.0,1,1,0
2920,2,0,2,43.0,1,0,4.0,0.0,1,1,0
2921,1,1,0,39.0,1,0,0.0,0.0,0,3,0
2922,2,1,0,28.82793046746535,1,0,224.687617481203,0.0,0,1,0
2923,1,0,0,24.0,1,0,0.0,7.0,1,1,0
2924,1,0,0,26.0,1,0,207.0,350.0,0,1,1
2925,1,1,2,22.0,1,0,0.0,0.0,1,3,1
2926,1,0,0,26.0,0,0,0.0,0.0,0,1,0
2927,2,0,0,19.0,1,0,155.0,0.0,1,5,0
2928,2,1,0,38.0,1,0,0.0,0.0,1,1,0
2929,0,1,2,38.0,1,0,0.0,0.0,1,0,0
2930,0,0,0,77.0,0,0,0.0,9032.0,1,4,0
2931,1,0,2,28.0,1,0,2840.0,0.0,1,1,1
2932,1,0,0,22.0,0,0,224.687617481203,1.0,1,1,0
2933,1,0,0,20.0,1,0,4.0,353.0,1,4,0
2934,1,0,0,18.0,1,0,0.0,0.0,0,1,1
2935,0,0,2,10.0,1,0,0.0,0.0,1,0,1
2936,0,1,2,34.0,0,0,0.0,0.0,0,0,1
2937,1,0,0,43.0,1,0,0.0,788.0,1,1,1
2938,2,1,2,31.0,0,0,0.0,0.0,0,4,1
2939,2,1,2,40.0,0,0,0.0,0.0,1,5,0
2940,2,0,0,25.0,0,0,1299.0,0.0,0,5,0
2941,2,1,0,68.0,1,0,0.0,0.0,1,1,1
2942,1,0,0,20.0,1,0,0.0,0.0,1,1,0
2943,2,0,0,27.0,1,1,309.0,458.07720329024676,1,1,0
2944,1,0,0,1.0,0,0,0.0,0.0,1,3,1
2945,1,0,1,60.0,0,0,0.0,31.0,1,3,1
2946,1,0,2,28.0,1,0,0.0,0.0,0,3,1
2947,1,0,1,11.0,0,0,0.0,0.0,1,3,1
2948,1,0,2,0.0,0,0,0.0,0.0,0,1,1
2949,1,1,0,9.0,0,0,0.0,0.0,0,3,1
2950,2,0,0,38.0,0,0,1046.0,0.0,1,1,0
2951,1,0,2,18.0,1,0,0.0,0.0,0,1,0
2952,1,0,0,40.0,1,0,4.0,11.0,1,1,0
2953,1,0,0,21.0,1,0,330.0,11.0,0,1,0
2954,1,1,0,24.0,1,0,0.0,0.0,0,3,1
2955,0,0,0,26.0,1,0,224.687617481203,1653.0,1,2,0
2956,0,0,0,47.0,1,0,3865.0,3810.0,1,2,0
2957,0,0,0,46.0,0,0,0.0,131.0,1,2,0
2958,1,1,2,55.0,1,0,0.0,0.0,0,3,1
2959,1,0,0,50.0,0,0,293.0,0.0,1,3,0
2960,2,1,0,10.0,0,0,0.0,0.0,1,1,0
2961,0,0,2,17.0,0,0,454.0,19.0,1,4,1
2962,0,0,2,20.0,1,0,11.0,596.0,1,4,1
2963,0,0,0,37.0,0,0,76.0,2804.0,1,4,1
2964,1,0,0,24.0,0,0,11.0,0.0,0,1,0
2965,1,0,2,43.0,0,0,511.0,233.0,1,3,0
2966,1,0,0,0.0,0,0,0.0,0.0,0,3,0
2967,1,0,0,24.0,0,0,180.0,264.0,1,4,1
2968,2,0,0,22.0,0,0,715.0,0.0,1,5,0
2969,1,1,0,14.0,0,0,0.0,0.0,1,3,1
2970,1,1,0,3.0,0,0,0.0,0.0,0,3,1
2971,1,1,2,22.0,1,0,0.0,0.0,0,3,1
2972,1,0,0,23.0,1,0,0.0,1573.0,1,4,1
2973,2,0,0,56.0,1,0,324.0,574.0,1,4,0
2974,1,0,0,36.0,1,0,5.0,623.0,0,1,1
2975,1,0,2,58.0,1,0,52.0,0.0,1,1,1
2976,1,0,0,1.0,0,0,0.0,0.0,0,3,1
2977,2,1,0,39.0,1,0,0.0,0.0,0,4,1
2978,1,0,0,33.0,1,0,0.0,0.0,0,3,0
2979,1,0,1,19.0,0,0,0.0,0.0,1,3,1
2980,1,0,0,28.82793046746535,1,0,16.0,0.0,1,3,0
2981,1,0,0,33.0,0,0,0.0,950.0,1,1,1
2982,0,1,2,17.0,1,0,0.0,0.0,0,6,1
2983,0,0,0,28.0,1,0,0.0,3281.0,1,6,1
2984,1,0,0,21.0,0,0,63.0,15.0,1,3,1
2985,0,0,0,45.0,1,0,3.0,2344.0,1,0,1
2986,2,1,0,62.0,1,0,0.0,0.0,1,1,0
2987,2,1,0,43.0,0,0,0.0,0.0,1,1,1
2988,1,0,0,27.0,0,0,158.0,0.0,1,1,1
2989,1,1,2,1.0,0,0,0.0,0.0,1,3,0
2990,1,0,0,31.0,0,0,593.0,540.0,0,1,0
2991,1,0,0,18.0,1,0,0.0,30.0,0,4,0
2992,2,0,0,21.0,1,0,1097.0,0.0,1,5,0
2993,2,0,0,7.0,1,0,0.0,0.0,1,1,0
2994,2,0,0,22.0,0,0,2646.0,0.0,0,5,0
2995,2,1,0,26.0,1,0,0.0,0.0,1,4,1
2996,1,1,0,30.0,1,0,0.0,0.0,1,3,1
2997,1,0,0,17.0,1,0,0.0,382.0,1,4,1
2998,1,1,0,28.82793046746535,1,0,0.0,0.0,1,3,0
2999,1,0,2,10.0,1,0,0.0,458.07720329024676,1,3,1
3000,1,0,0,25.0,1,0,764.0,16.0,1,4,0
3001,1,0,0,21.0,1,0,0.0,458.07720329024676,1,3,0
3002,1,0,2,53.0,1,0,8.0,0.0,1,1,1
3003,1,0,0,21.0,0,0,0.0,0.0,0,3,0
3004,0,0,0,28.0,0,0,0.0,3315.0,0,6,1
3005,1,1,1,20.0,0,0,0.0,0.0,1,3,1
3006,0,1,2,54.0,1,0,0.0,0.0,1,4,1
3007,1,1,0,9.0,1,0,0.0,0.0,1,3,0
3008,1,0,0,20.0,0,0,508.0,0.0,1,3,0
3009,1,0,0,19.0,1,0,0.0,165.0,0,1,1
3010,1,0,0,32.0,1,0,0.0,632.0,0,1,0
3011,2,0,0,22.0,0,0,0.0,0.0,0,4,1
3012,0,0,2,35.0,0,0,74.0,5082.0,1,6,1
3013,1,0,0,26.0,1,0,0.0,56.0,1,3,0
3014,1,1,0,51.0,1,0,0.0,0.0,1,3,0
3015,1,0,2,8.0,1,0,0.0,0.0,1,3,0
3016,1,0,0,40.0,0,0,0.0,0.0,1,3,1
3017,1,1,2,2.0,0,0,0.0,0.0,1,3,1
3018,1,1,1,19.0,1,0,0.0,0.0,0,3,1
3019,1,1,0,32.0,0,0,0.0,0.0,0,3,0
3020,1,0,2,16.0,1,0,1612.0,4.0,0,3,0
3021,1,0,0,64.0,1,0,0.0,0.0,1,3,0
3022,1,0,2,35.0,0,0,256.0,0.0,1,1,1
3023,0,0,0,33.0,0,0,20.0,653.0,1,2,0
3024,0,0,2,9.0,0,0,0.0,0.0,1,6,1
3025,0,1,0,21.0,1,0,0.0,0.0,1,6,1
3026,0,1,0,28.0,0,0,0.0,0.0,1,6,1
3027,0,1,0,28.0,0,0,0.0,0.0,1,6,1
3028,1,1,1,31.0,0,0,0.0,0.0,1,3,0
3029,1,0,2,32.0,1,0,1150.0,201.0,1,1,0
3030,0,1,2,43.0,0,0,0.0,0.0,1,0,1
3031,0,1,0,60.0,1,0,0.0,0.0,0,0,1
3032,0,0,0,43.0,1,0,0.0,1440.0,1,0,1
3033,1,0,0,43.0,1,0,0.0,16.0,0,1,1
3034,1,0,0,19.0,1,0,64.0,0.0,1,1,1
3035,1,0,0,21.0,0,0,0.0,0.0,1,3,1
3036,1,0,0,38.0,1,0,0.0,0.0,1,3,1
3037,1,1,1,17.0,1,0,0.0,0.0,0,3,0
3038,1,1,1,29.0,1,0,0.0,0.0,0,3,0
3039,1,0,1,2.0,0,0,224.687617481203,0.0,1,3,1
3040,1,0,0,22.0,0,0,718.0,2.0,1,1,1
3041,1,0,2,18.0,0,0,0.0,458.07720329024676,1,1,1
3042,1,1,0,16.0,1,0,0.0,0.0,0,3,0
3043,0,1,0,52.0,0,0,0.0,0.0,0,0,1
3044,0,0,2,52.0,1,0,13.0,6074.0,1,1,1
3045,0,1,2,14.0,1,0,224.687617481203,0.0,1,0,1
3046,0,0,0,25.0,0,1,0.0,0.0,0,0,1
3047,0,1,0,34.0,1,0,0.0,0.0,0,0,1
3048,2,0,0,20.0,1,0,915.0,12.0,0,1,1
3049,1,1,1,28.0,1,0,0.0,0.0,1,3,0
3050,1,1,0,28.82793046746535,1,0,0.0,0.0,1,3,0
3051,1,0,2,20.0,1,0,2598.0,927.0,0,3,0
3052,1,0,2,44.0,1,0,632.0,0.0,1,1,1
3053,1,0,0,64.0,0,0,313.0,782.0,1,1,0
3054,1,0,0,27.0,1,0,0.0,0.0,1,1,0
3055,1,0,0,24.0,1,0,0.0,0.0,1,3,1
3056,2,1,0,38.0,1,0,0.0,0.0,1,1,0
3057,2,0,0,47.0,1,0,378.0,0.0,1,1,0
3058,1,1,2,8.0,0,0,0.0,0.0,0,3,1
3059,1,0,0,1.0,0,0,0.0,0.0,1,3,1
3060,1,0,2,0.0,1,0,0.0,0.0,1,3,1
3061,1,0,0,20.0,0,0,0.0,0.0,0,3,1
3062,0,1,0,41.0,1,0,0.0,0.0,0,5,0
3063,2,1,0,35.0,1,0,0.0,0.0,0,5,0
3064,2,0,2,31.0,1,0,1065.0,13.0,0,5,0
3065,1,0,1,14.0,1,0,0.0,43.0,1,1,0
3066,1,0,0,25.0,1,0,0.0,0.0,0,3,0
3067,0,1,0,26.0,0,0,0.0,0.0,0,5,0
3068,0,0,0,26.0,0,0,0.0,1638.0,1,4,1
3069,0,0,0,30.0,0,0,0.0,1076.0,0,4,0
3070,0,1,2,49.0,0,0,0.0,0.0,0,0,1
3071,1,0,0,19.0,0,0,260.0,0.0,0,1,1
3072,1,0,0,15.0,0,0,10.0,0.0,1,1,1
3073,1,0,0,27.0,1,0,0.0,0.0,1,3,0
3074,0,0,0,39.0,0,0,0.0,957.0,1,0,1
3075,0,1,2,32.0,0,0,0.0,0.0,1,0,1
3076,0,0,0,11.0,1,0,0.0,0.0,0,0,1
3077,0,1,0,44.0,0,0,224.687617481203,0.0,0,0,1
3078,0,1,0,36.0,0,0,0.0,0.0,1,0,1
3079,1,0,0,56.0,0,0,0.0,335.0,1,3,0
3080,1,1,0,42.0,1,0,0.0,0.0,1,3,0
3081,0,1,2,40.0,1,0,0.0,0.0,0,6,0
3082,0,1,2,53.0,0,0,0.0,0.0,0,6,0
3083,2,1,0,31.0,0,0,0.0,0.0,0,1,1
3084,2,1,0,14.0,1,0,0.0,0.0,1,1,1
3085,1,1,1,31.0,0,0,0.0,0.0,1,3,0
3086,1,0,0,42.0,0,0,0.0,458.07720329024676,1,4,1
3087,1,0,0,32.0,0,0,0.0,0.0,0,3,1
3088,1,0,0,34.0,0,0,578.0,0.0,0,1,0
3089,1,1,0,55.0,0,0,0.0,0.0,1,3,0
3090,2,0,0,42.0,1,0,1633.0,0.0,1,1,0
3091,1,0,0,40.0,1,0,666.0,4.0,1,1,1
3092,2,0,2,48.0,1,0,824.0,2.0,0,5,1
3093,2,1,0,37.0,1,0,0.0,0.0,1,5,1
3094,2,1,2,17.0,1,0,0.0,0.0,1,5,1
3095,2,1,0,60.0,1,0,0.0,0.0,1,1,0
3096,0,1,2,19.0,0,0,0.0,0.0,1,0,1
3097,0,0,0,30.0,0,0,0.0,180.0,0,0,1
3098,0,0,0,32.0,0,0,0.0,0.0,1,0,1
3099,1,1,1,28.0,1,0,0.0,0.0,1,3,0
3100,1,1,0,26.0,0,0,0.0,0.0,1,3,1
3101,1,1,0,24.0,1,0,0.0,0.0,1,3,1
3102,1,1,2,47.0,0,0,0.0,0.0,0,3,1
3103,1,0,0,32.0,1,0,180.0,25.0,1,4,1
3104,0,1,0,73.0,1,1,0.0,0.0,1,6,0
3105,1,0,0,17.0,0,0,3.0,2126.0,1,1,1
3106,1,1,1,47.0,1,0,0.0,0.0,1,3,0
3107,0,0,0,28.82793046746535,0,0,0.0,216.0,1,6,1
3108,0,1,2,13.0,0,0,0.0,0.0,1,6,1
3109,0,0,0,22.0,0,0,0.0,5.0,1,6,1
3110,0,0,0,61.0,0,0,0.0,4082.0,1,6,1
3111,0,0,2,19.0,1,0,0.0,4494.0,0,6,1
3112,0,0,0,45.0,1,0,0.0,1897.0,0,6,1
3113,1,1,1,18.0,1,0,0.0,0.0,1,3,1
3114,1,0,0,32.0,1,0,0.0,810.0,0,3,1
3115,0,0,0,52.0,1,1,0.0,1429.0,1,2,0
3116,2,1,0,25.0,0,0,0.0,0.0,0,1,1
3117,2,1,0,9.0,1,0,0.0,0.0,1,1,1
3118,2,1,0,18.0,1,0,0.0,0.0,0,1,1
3119,1,0,1,26.0,0,0,717.0,0.0,0,5,1
3120,1,0,0,20.0,1,0,1.0,52.0,1,4,0
3121,1,0,0,6.0,1,0,0.0,0.0,1,3,0
3122,1,0,1,5.0,0,0,0.0,0.0,1,3,0
3123,0,0,2,40.0,1,0,0.0,372.0,1,2,0
3124,1,1,1,20.0,1,0,0.0,0.0,0,3,1
3125,2,0,0,18.0,0,0,2532.0,0.0,0,5,1
3126,1,0,0,42.0,1,0,0.0,3.0,0,1,0
3127,1,1,1,14.0,1,0,0.0,0.0,1,3,0
3128,2,1,0,33.0,1,0,0.0,0.0,1,1,1
3129,1,0,2,23.0,1,0,664.0,17.0,1,1,0
3130,1,1,0,35.0,1,0,0.0,0.0,1,3,1
3131,1,0,1,53.0,1,0,2.0,18.0,0,1,0
3132,1,1,0,56.0,0,0,0.0,0.0,0,3,0
3133,1,0,2,35.0,1,0,1.0,0.0,1,1,0
3134,1,0,0,18.0,0,0,1.0,56.0,1,1,0
3135,1,0,0,25.0,1,0,106.0,46.0,0,4,0
3136,1,1,2,20.0,0,0,0.0,0.0,1,3,0
3137,2,1,0,44.0,0,0,0.0,0.0,0,1,1
3138,1,1,0,26.0,0,0,0.0,0.0,0,3,1
3139,2,0,0,23.0,0,0,24.0,1.0,0,1,1
3140,2,1,0,39.0,1,0,0.0,0.0,1,1,1
3141,0,1,0,25.0,1,0,0.0,0.0,0,0,0
3142,0,0,2,42.0,1,0,0.0,1209.0,1,0,0
3143,1,0,0,20.0,1,0,0.0,39.0,1,3,1
3144,1,1,0,4.0,1,0,0.0,0.0,1,3,1
3145,1,1,0,64.0,1,0,0.0,0.0,0,3,1
3146,1,0,0,0.0,1,0,0.0,0.0,0,3,1
3147,1,0,1,19.0,0,0,0.0,463.0,0,1,0
3148,1,0,2,6.0,1,0,0.0,0.0,1,3,1
3149,0,1,0,23.0,1,0,0.0,0.0,1,0,0
3150,1,0,0,22.0,0,0,0.0,269.0,1,3,1
3151,1,0,0,18.0,0,0,0.0,0.0,1,3,1
3152,2,0,0,21.0,0,0,2.0,0.0,1,4,1
3153,1,0,1,37.0,0,0,308.0,35.0,1,3,0
3154,1,1,2,24.0,0,0,0.0,0.0,0,3,0
3155,1,1,0,38.0,1,0,0.0,0.0,1,3,1
3156,1,0,0,11.0,0,0,0.0,0.0,1,3,1
3157,1,0,2,6.0,0,0,0.0,0.0,1,3,1
3158,0,0,0,49.0,1,0,0.0,104.0,1,6,0
3159,0,0,0,55.0,1,0,0.0,5971.0,1,6,0
3160,1,1,0,15.0,0,0,0.0,0.0,1,3,1
3161,1,0,0,19.0,0,0,90.0,0.0,1,1,0
3162,1,1,0,16.0,0,0,0.0,0.0,0,3,0
3163,0,0,0,48.0,1,0,0.0,12.0,0,0,0
3164,0,1,2,25.0,0,0,0.0,0.0,1,0,0
3165,0,0,0,23.0,1,0,2.0,6748.0,0,0,0
3166,1,1,1,27.0,1,0,0.0,0.0,1,3,0
3167,1,0,0,39.0,1,0,505.0,178.0,0,1,0
3168,1,0,0,28.0,1,0,0.0,1376.0,1,1,0
3169,2,1,0,72.0,0,0,224.687617481203,0.0,0,1,1
3170,2,0,0,47.0,0,0,2267.0,0.0,0,5,0
3171,1,1,0,65.0,1,0,0.0,0.0,1,3,1
3172,1,0,1,40.0,1,0,15.0,0.0,1,1,0
3173,0,0,2,18.0,0,0,0.0,0.0,1,4,0
3174,0,1,0,27.0,1,0,0.0,0.0,1,4,0
3175,1,1,0,21.0,0,0,0.0,0.0,1,3,0
3176,1,0,0,37.0,0,0,190.0,0.0,1,4,1
3177,0,0,0,31.0,1,0,0.0,1216.0,1,4,1
3178,1,0,0,33.0,1,0,22.0,37.0,1,3,1
3179,0,1,2,53.0,0,0,0.0,0.0,1,6,0
3180,0,0,0,27.0,0,0,0.0,18481.0,0,6,0
3181,1,0,0,74.0,1,0,0.0,193.0,1,3,1
3182,2,1,0,28.82793046746535,1,0,0.0,0.0,1,1,0
3183,1,0,1,23.0,0,0,381.0,0.0,1,1,0
3184,0,0,2,74.0,1,0,0.0,1026.0,0,6,0
3185,1,1,0,23.0,0,0,0.0,0.0,0,3,0
3186,1,0,1,26.0,1,0,6.0,0.0,0,3,1
3187,1,1,0,0.0,1,0,0.0,0.0,1,3,1
3188,1,1,0,0.0,0,0,0.0,0.0,0,3,0
3189,1,0,2,24.0,1,0,95.0,35.0,0,1,0
3190,0,1,0,28.0,1,0,0.0,458.07720329024676,0,0,1
3191,0,0,0,17.0,0,0,0.0,0.0,1,0,1
3192,1,1,2,26.0,1,0,0.0,0.0,1,0,1
3193,0,0,0,39.0,1,0,0.0,2.0,0,0,1
3194,1,0,0,17.0,1,0,0.0,83.0,0,3,0
3195,1,0,2,15.0,1,0,350.0,0.0,1,1,1
3196,1,0,0,37.0,1,0,503.0,0.0,1,1,0
3197,1,0,0,38.0,1,0,792.0,0.0,0,1,1
3198,0,0,2,33.0,0,0,0.0,27071.0,1,0,1
3199,0,1,0,16.0,1,0,0.0,0.0,0,0,1
3200,0,0,0,41.0,1,1,0.0,649.0,1,0,1
3201,0,0,0,7.0,0,0,0.0,0.0,1,0,1
3202,1,0,0,20.0,0,0,1.0,760.0,1,3,1
3203,1,1,1,44.0,0,0,0.0,0.0,1,3,1
3204,1,0,0,42.0,0,0,1196.0,0.0,0,1,1
3205,1,0,0,29.0,1,0,0.0,4.0,0,3,1
3206,0,0,2,22.0,0,0,0.0,4209.0,0,0,1
3207,0,0,0,21.0,0,0,0.0,2834.0,0,0,1
3208,1,1,0,21.0,1,0,0.0,0.0,1,3,0
3209,1,1,0,21.0,0,0,0.0,0.0,1,3,0
3210,2,1,0,13.0,0,0,0.0,0.0,1,1,0
3211,1,1,1,16.0,1,0,0.0,0.0,1,3,1
3212,2,1,2,36.0,1,0,0.0,0.0,1,1,0
3213,1,1,0,36.0,0,0,0.0,0.0,1,3,1
3214,1,0,1,26.0,1,0,86.0,377.0,0,3,0
3215,0,1,0,28.0,1,0,0.0,458.07720329024676,1,6,0
3216,1,0,0,14.0,0,0,0.0,0.0,1,3,1
3217,1,1,0,29.0,0,0,0.0,0.0,1,3,1
3218,2,0,0,19.0,0,0,506.0,0.0,1,1,0
3219,1,0,0,51.0,1,0,90.0,0.0,0,1,0
3220,1,1,0,64.0,1,0,0.0,0.0,1,3,1
3221,0,1,0,41.0,0,0,0.0,0.0,1,0,0
3222,1,1,0,28.82793046746535,1,0,0.0,0.0,1,3,1
3223,1,1,2,16.0,1,0,0.0,0.0,1,3,1
3224,1,0,0,20.0,0,0,0.0,880.0,1,1,1
3225,0,1,0,31.0,1,0,0.0,0.0,0,0,0
3226,0,0,0,38.0,1,0,0.0,952.0,1,0,0
3227,0,1,2,59.0,1,0,0.0,0.0,1,0,0
3228,0,1,0,18.0,1,0,0.0,0.0,1,0,0
3229,0,1,0,33.0,0,0,0.0,0.0,0,6,1
3230,0,0,0,33.0,1,0,0.0,590.0,0,6,1
3231,0,0,2,49.0,1,0,0.0,8766.0,0,6,1
3232,1,0,2,4.0,1,0,0.0,458.07720329024676,1,3,0
3233,1,0,2,0.0,0,0,0.0,0.0,0,3,0
3234,1,0,2,0.0,0,0,0.0,0.0,1,3,0
3235,1,0,0,24.0,0,0,1.0,467.0,0,3,0
3236,0,0,0,52.0,1,0,0.0,0.0,1,0,0
3237,1,0,1,50.0,0,0,121.0,558.0,1,1,1
3238,1,0,1,31.0,1,0,0.0,627.0,0,1,0
3239,1,1,0,25.0,1,0,0.0,0.0,0,3,0
3240,1,0,1,62.0,1,0,3.0,0.0,1,1,0
3241,0,0,0,49.0,1,0,0.0,1855.0,0,4,1
